3436,1,iron (clothes),M2_Noun_single_2syll_117,F1_Noun_single_2syll_117,0,0,0,target,11953049,88705651,3967254867,322723538,293685736,12383911
3437,1,iron (clothes),M2_Noun_single_2syll_60,F1_Noun_single_2syll_60,0,0,0,target,11953049,88705651,25168917,130656938,12383911,49984180
3438,1,iron (clothes),M1_Noun_predicative_150,F1_Noun_predicative_150,0,0,0,target,11953049,250515643,3967254867,322723538,293685736,12383911
3439,1,iron (clothes),M2_Noun_attributive_150,0,0,0,0,target,11953049,250515643,3967254867,322723538,293685736,12383911
3440,2,iron (clothes),M2_Noun_intransitivePPbeg_53,0,0,0,0,target,51388888,134472080,130666667,310809407,280925774,19291843
3441,2,iron (clothes),M2_Noun_transitiveend_83,0,0,0,0,target,51388888,134472080,130666667,310809407,280925774,19291843
3442,1,kid,F2_Noun_phrase_1syll_241,M2_Noun_phrase_1syll_241,0,0,0,target,17985635,365532281,335035877,2519003,42543815,35138139
3443,1,kid,F2_Noun_single_1syll_241,M2_Noun_single_1syll_241,0,0,0,target,17985635,365532281,335035877,2519003,42543815,77004673
3444,1,knob,M2_Noun_attributive_308,F2_Noun_attributive_308,0,0,0,target,314088086,93788887,274039817,42632431,20930901,250857736
3445,2,knob,M2_Noun_transitiveend_188,F2_Noun_transitiveend_188,F2_Noun_intransitivePPend_101,M2_Noun_intransitivePPend_101,0,target,314088086,93788887,274039817,42632431,20930901,250857736
3446,1,knob,F2_Noun_predicative_311,M2_Noun_predicative_311,0,0,0,target,314088086,93788887,274039817,42632431,20930901,250857736
3447,1,knob,F2_Noun_single_1syll_304,M2_Noun_single_1syll_332,0,0,0,target,326781500,93788887,274039817,42632431,20930901,250857736
3448,1,knob,F2_Noun_phrase_1syll_304,M2_Noun_phrase_1syll_304,0,0,0,target,326781500,93788887,274039817,42632431,20930901,250857736
3449,1,lad,M1_Noun_phrase_1syll_136,F1_Noun_phrase_1syll_136,0,0,0,target,33709873,37010998,45740874,189672332,50472720,66600742
3450,1,lad,M1_Noun_phrase_2syll_90,F1_Noun_phrase_2syll_90,0,0,0,target,34482521,322204178,327311501,45740874,31586129,66600742
3451,1,lad,M2_Noun_single_1syll_136,F1_Noun_single_1syll_136,0,0,0,target,33709873,37010998,45740874,189672332,50472720,66600742
3452,1,lad,M2_Noun_single_2syll_90,F1_Noun_single_2syll_90,0,0,0,target,34482521,322204178,327311501,45740874,31586129,66600742
3453,2,lad,M2_Noun_intransitivePPbeg_77,F2_Noun_intransitivePPbeg_77,0,0,0,target,214962088,43251532,372909472,389849458,91106393,331215233
3454,2,lad,M2_Noun_transitivebeg_74,F2_Noun_transitivebeg_74,0,0,0,target,387320146,305099777,391284280,378855697,262980617,13681709
3455,1,lad,M1_Noun_intransitive_62,0,0,0,0,target,214962088,43251532,372909472,91106393,182268737,23267043
